"LABID","PT","Penicillin","Amoxicillin","Meropenem","Cefotaxime","Ceftriaxone","Cefuroxime"
"20155566","34-27-56",2,0.5,0.12,1,1,4
"20155567","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20155568","7-8-9",0.12,0.25,0.06,0.06,0.5,0.5
"20155569","24-27-13",0.25,0.12,0.06,0.25,0.5,0.5
"20155570","2-6-44",0.06,0.06,0.06,0.25,0.5,0.5
"20155572","7-8-9",0.25,0.5,0.12,0.06,0.5,0.5
"20155573","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155574","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155901","4-7-7",1,2,0.5,0.5,1,4
"20155902","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155903","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155904","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155905","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155906","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155907","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155908","0-1-1",0.03,0.03,0.06,0.06,0.5,0.5
"20155909","7-8-9",0.5,0.5,0.25,0.12,0.5,0.5
"20155910","1-2-2",0.25,0.25,0.12,0.06,0.5,0.5
"20155913","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155915","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155917","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155918","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155919","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155920","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155921","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155922","4-7-7",2,2,0.5,1,1,4
"20155923","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155924","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155925","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155926","4-12-7",4,4,1,2,2,4
"20155927","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155928","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155929","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155930","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155931","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155932","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155933","17-46-35",0.5,1,0.25,0.25,0.5,0.5
"20155934","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20155935","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155936","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155937","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155938","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155939","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20155940","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155942","2-4-0",0.03,0.06,0.06,0.06,0.5,0.5
"20155943","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155944","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20155946","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155948","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155949","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155950","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155951","4-7-7",2,4,0.5,1,1,4
"20155952","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155953","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155954","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155955","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155956","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155957","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155958","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155959","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155960","0-10-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155961","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155962","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155963","3-2-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155964","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155965","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155966","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155967","1-2-2",0.03,0.06,0.06,0.06,0.5,0.5
"20155968","13-11-16",8,8,1,2,2,4
"20155969","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20155970","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155971","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155972","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155973","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20155974","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155975","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155976","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155977","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155978","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155979","0-0-1",0.06,0.03,0.06,0.12,0.5,0.5
"20155980","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155981","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155982","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155983","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155984","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155985","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155986","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20155987","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155988","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155989","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155990","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20155991","13-11-16",8,8,1,2,2,4
"20155992","77-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20155993","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155994","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20155995","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155996","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155997","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155998","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20155999","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156000","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156001","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156002","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156004","3-2-5",0.03,0.03,0.06,0.06,0.5,0.5
"20156005","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156006","13-11-16",2,8,0.5,1,2,4
"20156007","1-4-21",0.03,0.03,0.06,0.06,0.5,0.5
"20156008","3-5-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156067","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20156068","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156069","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156070","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156071","1-2-27",0.03,0.03,0.06,0.06,0.5,0.5
"20156072","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156073","6-101-8",0.5,0.5,0.12,0.25,0.5,2
"20156074","24-27-11",0.12,0.12,0.06,0.06,0.5,0.5
"20156075","2-0-111",0.03,0.03,0.06,0.25,0.5,1
"20156076","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156077","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156078","4-7-7",2,2,0.5,1,1,4
"20156079","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156080","0-0-17",0.03,0.03,0.06,0.06,0.5,0.5
"20156081","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156082","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156083","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156084","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156085","76-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156086","19-1-24",0.25,0.12,0.06,0.12,0.5,0.5
"20156087","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156088","24-27-11",0.25,0.25,0.06,0.06,0.5,0.5
"20156089","19-1-24",0.5,0.25,0.06,0.25,0.5,0.5
"20156090","2-0-6",2,1,0.25,1,2,4
"20156091","75-0-77",0.06,0.03,0.06,0.06,0.5,0.5
"20156092","1-2-59",0.03,0.03,0.06,0.06,0.5,0.5
"20156093","24-27-13",0.25,0.25,0.06,0.25,0.5,0.5
"20156094","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156095","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156097","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156142","19-31-8",1,2,0.5,0.5,0.5,4
"20156143","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156144","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156145","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156146","24-27-143",0.5,0.25,0.06,0.5,0.5,4
"20156147","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156148","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156149","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156150","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156151","8-0-11",0.06,0.06,0.06,0.06,0.5,0.5
"20156152","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156153","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156286","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156287","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156288","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156289","90-35-169",0.5,0.12,0.06,0.12,0.5,1
"20156290","67-27-35",0.03,0.03,0.06,0.06,0.5,0.5
"20156291","2-0-168",0.03,0.06,0.06,0.25,0.5,1
"20156292","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156294","0-6-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156295","17-15-18",0.25,0.25,0.12,0.25,0.5,0.5
"20156296","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156297","0-0-17",0.03,0.03,0.06,0.06,0.5,0.5
"20156298","4-7-7",4,4,1,1,1,4
"20156299","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156301","4-7-7",2,2,0.5,0.5,1,4
"20156302","0-1-48",0.25,0.25,0.12,0.12,0.5,0.5
"20156303","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156304","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20156305","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156306","13-11-26",8,8,1,4,8,4
"20156307","13-11-26",0.03,0.12,0.06,0.06,0.5,1
"20156308","0-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156311","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156312","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20156313","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156314","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156315","17-7-8",2,2,0.5,1,1,4
"20156316","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156317","12-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156318","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156539","0-100-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156540","4-7-7",2,2,0.5,0.5,1,4
"20156541","1-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156542","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156543","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156544","1-44-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156545","2-4-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156546","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156547","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156548","0-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"20156549","0-10-14",0.12,0.03,0.06,0.12,0.5,0.5
"20156550","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156551","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156552","23-2-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156553","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156554","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156555","23-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156557","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156558","2-0-0",0.03,0.06,0.06,0.06,0.5,0.5
"20156559","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156560","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156561","1-102-23",0.03,0.06,0.06,0.06,0.5,0.5
"20156562","0-0-170",0.03,0.03,0.06,0.06,0.5,0.5
"20156563","1-44-2",0.03,0.06,0.06,0.06,0.5,0.5
"20156564","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20156565","19-31-8",0.5,1,0.12,0.25,0.5,2
"20156566","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156567","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156569","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156570","0-0-3",0.03,0.06,0.06,0.06,0.5,0.5
"20156571","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156572","0-10-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156573","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156574","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156575","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20156576","6-7-8",0.5,1,0.12,0.5,0.5,4
"20156577","0-0-3",0.03,0.06,0.06,0.06,0.5,0.5
"20156578","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156579","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156580","62-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156581","4-7-7",2,2,0.5,0.5,1,4
"20156582","19-31-8",1,1,0.25,0.5,0.5,2
"20156583","2-2-69",0.06,0.06,0.06,0.06,0.5,0.5
"20156584","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156585","0-1-1",0.25,0.06,0.06,0.12,0.5,0.5
"20156586","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156587","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156588","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156589","13-11-16",4,8,1,1,2,4
"20156590","13-11-16",4,8,1,2,2,4
"20156591","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156617","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156645","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156646","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156647","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156648","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156649","4-7-7",2,2,0.5,0.5,1,4
"20156650","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156651","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156653","2-4-0",0.03,0.12,0.06,0.06,0.5,0.5
"20156654","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156655","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20156656","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156657","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156658","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156659","4-7-7",1,2,0.25,0.5,1,4
"20156660","7-8-9",0.25,0.25,0.06,0.12,0.5,0.5
"20156661","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156662","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156663","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156664","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156665","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156666","4-7-7",2,2,0.5,1,1,4
"20156667","24-27-11",0.12,0.12,0.06,0.06,0.5,0.5
"20156668","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156669","8-0-11",0.12,0.06,0.06,0.06,0.5,0.5
"20156670","4-7-7",2,4,1,1,1,4
"20156671","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156673","2-106-153",0.06,0.06,0.06,0.06,0.5,0.5
"20156674","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20156675","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156676","2-105-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156677","4-7-7",2,4,0.5,1,1,4
"20156678","4-7-7",1,2,1,0.5,1,4
"20156679","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156680","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156681","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156682","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156683","19-31-8",0.5,1,0.12,0.25,0.5,2
"20156684","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156685","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20156686","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156688","9-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156689","4-7-7",1,1,0.5,0.5,0.5,2
"20156691","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156692","24-27-13",0.12,0.12,0.06,0.06,0.5,0.5
"20156693","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156694","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156695","19-31-8",1,1,0.25,0.5,0.5,2
"20156696","1-0-129",0.12,0.06,0.06,0.12,0.5,0.5
"20156697","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156698","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156699","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20156700","11-0-172",0.03,0.06,0.06,0.06,0.5,0.5
"20156701","2-0-12",0.03,0.06,0.06,0.06,0.5,0.5
"20156702","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156703","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156704","91-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156732","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156733","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156734","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156735","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156736","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156737","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156738","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156739","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156740","2-0-10",0.03,0.03,0.06,0.06,0.5,0.5
"20156741","2-53-77",0.12,0.25,0.06,0.06,0.5,0.5
"20156744","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156745","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156746","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156747","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156748","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156749","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156750","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156751","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20156752","12-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156753","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156754","2-16-40",0.25,0.25,0.12,0.12,0.5,0.5
"20156755","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156756","0-10-14",0.12,0.06,0.06,0.12,0.5,0.5
"20156757","0-29-11",0.12,0.12,0.06,0.06,0.5,0.5
"20156758","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156759","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156760","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20156761","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156762","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156763","3-2-5",0.03,0.03,0.06,0.06,0.5,0.5
"20156764","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156765","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156766","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156767","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156768","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156769","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156770","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156771","1-4-2",0.03,0.06,0.06,0.06,0.5,0.5
"20156772","2-6-10",0.03,0.03,0.06,0.06,0.5,0.5
"20156773","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156774","2-0-111",0.06,0.06,0.06,0.25,0.5,1
"20156775","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156776","0-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156777","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156928","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156929","12-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156930","1-2-59",0.03,0.03,0.06,0.06,0.5,0.5
"20156931","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156932","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156933","4-7-7",2,2,0.5,1,1,4
"20156934","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156935","6-7-8",0.5,1,0.12,0.5,0.5,2
"20156936","4-7-7",2,4,0.5,1,1,4
"20156937","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156938","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156939","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156940","4-12-7",1,2,0.5,1,1,4
"20156941","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156942","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156943","2-3-2",0.03,0.06,0.06,0.06,0.5,0.5
"20156944","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20156945","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156946","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20156947","23-0-139",0.12,0.06,0.06,0.06,0.5,0.5
"20156948","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156949","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20156950","0-10-14",0.12,0.03,0.06,0.12,0.5,0.5
"20156951","19-31-8",0.5,1,0.12,0.25,0.5,2
"20156952","91-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20156953","50-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20156954","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160094","13-11-127",0.5,2,0.25,0.12,0.5,1
"20160095","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160096","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160097","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160098","2-4-0",0.03,0.06,0.06,0.06,0.5,0.5
"20160099","2-108-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160100","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160102","3-5-5",0.03,0.03,0.06,0.06,0.5,0.5
"20160104","13-11-16",4,8,1,2,2,4
"20160105","1-0-175",0.03,0.03,0.06,0.06,0.5,0.5
"20160106","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160107","0-1-1",0.25,0.12,0.06,0.12,0.5,0.5
"20160108","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160109","13-11-16",4,8,1,2,2,4
"20160110","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160111","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160112","0-0-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160113","12-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160114","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160115","19-31-8",1,1,0.25,0.5,0.5,2
"20160116","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160117","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160118","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160119","4-12-7",1,1,0.5,0.5,0.5,4
"20160120","2-0-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160121","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160122","0-0-174",0.03,0.06,0.06,0.12,0.5,0.5
"20160123","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160124","15-16-8",2,2,0.5,1,1,4
"20160125","0-0-124",0.03,0.03,0.06,0.06,0.5,0.5
"20160126","13-11-16",4,8,1,2,2,4
"20160127","1-2-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160128","0-107-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160129","19-31-8",0.5,1,0.25,0.5,0.5,2
"20160130","11-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160131","2-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160132","19-1-24",0.5,0.25,0.12,0.25,0.5,0.5
"20160133","19-1-24",0.5,0.25,0.06,0.12,0.5,0.5
"20160234","0-1-1",0.25,0.06,0.06,0.06,0.5,0.5
"20160235","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160236","2-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160237","9-4-3",0.03,0.03,0.06,0.06,0.5,0.5
"20160238","2-4-6",0.03,0.03,0.06,0.06,0.5,0.5
"20160239","2-6-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160240","1-0-0",0.03,0.03,0.06,0.06,0.5,0.5
"20160241","0-0-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160242","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160243","12-0-139",0.03,0.06,0.06,0.06,0.5,0.5
"20160270","2-3-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160271","1-4-2",0.03,0.03,0.06,0.06,0.5,0.5
"20160272","24-27-28",0.25,0.06,0.06,0.12,0.5,0.5
"20160273","4-7-7",2,2,1,0.5,0.5,2
