"LABID","PT","D1","D2"
"20155460","1-0-0",-1.44980803140337,-1.20336339786982
"20155461","2-6-10",-1.44980803140194,-1.20336339786897
"20155462","15-12-18",5.67490176526698,2.42591420628615
"20155463","19-1-24",1.27945392805714,3.45459325707663
"20155464","1-104-0",-1.44980803140234,-1.20336339786924
"20155465","1-2-2",-1.44980803140202,-1.20336339786878
"20155466","1-2-2",-1.44980803140444,-1.20336339787037
"20155467","12-0-0",-1.44980803140113,-1.20336339786847
"20155468","0-0-17",-1.44980803140234,-1.20336339786925
"20155469","2-3-2",-1.44980803140109,-1.20336339786852
"20155470","2-0-2",-1.44980803140187,-1.20336339786904
"20155471","11-0-0",-1.44980803140099,-1.20336339786846
"20155472","2-0-3",-1.44980803140393,-1.20336339787005
"20155473","2-0-0",-1.44980803140328,-1.20336339786971
"20155474","12-0-0",-1.44980803140214,-1.20336339786905
"20155475","1-2-2",-1.44980803140316,-1.20336339786981
"20155476","24-27-28",-0.400589310796295,1.94264277675361
"20155477","0-0-2",-1.44980803140119,-1.20336339786859
"20155478","9-4-3",-1.44980803140132,-1.20336339786868
"20155479","13-11-16",9.65907420004393,5.42140672221027
"20155482","2-3-2",-1.44980803140444,-1.20336339787047
"20155483","4-7-7",6.27361923665531,5.07798725055945
"20155486","9-0-3",-1.44980803140139,-1.20336339786859
"20155487","2-4-6",-1.44980803140122,-1.20336339786859
"20155488","0-0-0",-1.44980803140099,-1.20336339786845
"20155489","24-27-13",0.584961884796439,3.28255236707304
"20155490","2-3-2",-1.44980803140107,-1.20336339786838
"20155491","0-0-0",-1.4498080314026,-1.20336339786922
"20155492","2-6-0",-1.4498080314024,-1.20336339786935
"20155493","0-0-0",-1.44980803140256,-1.20336339786936
"20155494","1-2-2",-1.44980803140095,-1.20336339786846
"20155495","2-6-2",-1.4498080314018,-1.20336339786892
"20155496","0-1-1",-0.863955476295919,1.89228392576486
"20155497","1-2-2",-1.44980803140248,-1.20336339786936
"20155498","0-0-3",-1.4498080314019,-1.20336339786901
"20155499","1-0-0",-1.44980803140155,-1.20336339786879
"20155500","2-0-2",-1.44980803140197,-1.20336339786899
"20155501","2-6-0",-1.44980803140144,-1.20336339786864
"20155502","0-0-0",-1.44980803140126,-1.2033633978686
"20155503","1-2-2",-1.44980803140134,-1.20336339786872
"20155504","8-0-11",-1.47686579158119,-0.216871548116004
"20155505","1-2-2",-0.692080662042394,-1.81529820970096
"20155506","2-0-0",-1.44980803140243,-1.20336339786928
"20155507","2-0-0",-1.44980803140218,-1.20336339786922
"20155508","0-1-1",0.300420153845636,3.03537884206419
"20155509","12-0-0",-1.44980803140177,-1.20336339786898
"20155510","4-7-7",6.63723337609691,3.46487380800735
"20155511","4-7-7",6.63723337609919,3.46487380800457
"20155512","2-0-3",-1.44980803140196,-1.20336339786876
"20155513","2-0-2",-1.4498080314015,-1.20336339786874
"20155514","1-0-0",-1.44980803140129,-1.20336339786857
"20155515","2-4-6",-1.44980803140096,-1.20336339786846
"20155516","0-0-2",-1.44980803140102,-1.20336339786844
"20155517","0-0-2",-1.44980803140397,-1.20336339787037
"20155518","1-4-2",-1.44980803140123,-1.2033633978686
"20155519","19-1-24",1.27945392805291,3.45459325707836
"20155520","9-4-3",-1.44980803140323,-1.20336339786971
"20155521","9-0-3",-1.44980803140217,-1.20336339786911
"20155522","11-0-172",-1.44980803140153,-1.20336339786886
"20155523","24-27-28",-0.400589310797341,1.94264277675343
"20155524","0-1-1",-0.106702009256841,2.13601450763465
"20155525","1-4-2",-1.44980803140243,-1.20336339786941
"20155526","2-2-69",-1.44980803140099,-1.20336339786847
"20155527","9-4-3",-0.609560256378652,-1.69941232727907
"20155528","0-0-2",-1.44980803140104,-1.20336339786847
"20155529","2-0-6",-1.4498080314013,-1.20336339786857
"20155530","4-7-7",8.34351685202486,4.35465605946448
"20155531","0-1-1",0.391763637575739,2.03698579471728
"20155532","0-1-1",-0.863955476302058,1.89228392576523
"20155533","0-16-11",1.55056654732695,0.868813447004227
"20155534","2-0-6",0.100681228878877,1.07816929269962
"20155535","2-0-3",-1.4498080314016,-1.20336339786885
"20155536","19-31-8",3.82320806195604,4.03024768079037
"20155537","4-7-7",6.63709965563474,4.67621371010515
"20155538","1-2-2",-1.44980803140204,-1.20336339786914
"20155539","12-0-0",-1.44980803140145,-1.20336339786881
"20155540","1-2-2",-1.44980803140132,-1.20336339786865
"20155541","9-4-3",-1.44980803140142,-1.20336339786863
"20155543","13-11-16",8.66931393051872,6.06233094106955
"20155544","0-0-3",-1.44980803140104,-1.20336339786843
"20155545","2-0-111",1.11470217354735,-0.716726197280841
"20155546","2-4-6",-1.44980803140127,-1.20336339786868
"20155547","0-1-1",0.391763637576349,2.03698579471743
"20155548","2-0-2",-0.486944587707771,-1.21771059207819
"20155549","0-0-2",-1.44980803140108,-1.20336339786854
"20155550","1-4-12",-0.486944587708097,-1.21771059207992
"20155551","1-2-2",-1.44980803140188,-1.20336339786891
"20155552","0-1-1",-0.400589310797769,1.94264277675402
"20155553","1-2-2",-1.44980803140243,-1.20336339786934
"20155554","2-3-2",-1.44980803140266,-1.20336339786956
"20155555","2-6-0",-1.44980803140126,-1.20336339786863
"20155556","1-4-2",-1.44980803140116,-1.20336339786846
"20155557","1-4-2",-1.449808031401,-1.20336339786848
"20155558","1-4-2",-0.486944587708215,-1.21771059207895
"20155559","36-34-44",1.53196030894325,2.07364382835962
"20155560","0-0-2",-1.4498080314016,-1.20336339786886
"20155561","0-0-2",-1.54804572911685,0.783495409334988
"20155562","15-12-173",4.24423150669909,4.45704454708044
"20155563","1-2-2",-1.44980803140159,-1.20336339786868
"20155564","0-1-1",0.391763637571777,2.03698579471875
"20155565","0-1-1",-0.863955476294788,1.89228392576474
"20155566","34-27-56",4.42557291189065,5.55410953403471
"20155567","2-6-10",-1.44980803140116,-1.20336339786859
"20155568","7-8-9",1.09271870268312,1.17751747179378
"20155569","24-27-13",0.822302515487272,2.21732129519412
"20155570","2-6-44",0.861843364617764,-0.600162604584658
"20155572","7-8-9",1.60073057419836,2.85684412426905
"20155573","2-6-0",-1.44980803140154,-1.20336339786877
"20155574","1-0-0",-1.44980803140396,-1.20336339787012
"20155901","4-7-7",6.78068795120857,3.37105250965033
"20155902","0-0-2",-1.44980803140094,-1.20336339786844
"20155903","2-0-2",-1.44980803140151,-1.20336339786869
"20155904","2-0-0",-1.44980803140237,-1.20336339786932
"20155905","0-1-1",-0.863955476293203,1.89228392576458
"20155906","0-0-2",-1.44980803140163,-1.20336339786861
"20155907","1-2-2",-1.44980803140391,-1.2033633978701
"20155908","0-1-1",-1.44980803140192,-1.20336339786904
"20155909","7-8-9",2.40939220379919,3.52484137609452
"20155910","1-2-2",1.13498700195558,2.26358017206798
"20155913","11-0-0",-1.4498080314018,-1.20336339786886
"20155915","3-5-5",-1.4498080314013,-1.20336339786832
"20155917","1-0-0",-1.4498080314017,-1.20336339786892
"20155918","1-0-0",-1.44980803140152,-1.20336339786873
"20155919","2-0-6",-1.44980803140203,-1.20336339786895
"20155920","1-2-2",-1.44980803140153,-1.20336339786884
"20155921","2-4-6",-1.44980803140258,-1.20336339786949
"20155922","4-7-7",7.20626634387414,4.44530512393718
"20155923","1-2-2",-1.44980803140251,-1.2033633978694
"20155924","1-2-2",-1.44980803140154,-1.20336339786874
"20155925","0-0-2",-1.44980803140252,-1.20336339786908
"20155926","4-12-7",9.18358822660575,5.05698690987467
"20155927","2-4-6",-1.44980803140244,-1.20336339786934
"20155928","2-0-6",-1.44980803140395,-1.20336339787009
"20155929","23-0-0",-1.449808031401,-1.20336339786835
"20155930","1-2-2",-1.44980803140344,-1.20336339786973
"20155931","2-0-0",-1.44980803140419,-1.2033633978703
"20155932","2-0-6",-1.44980803140232,-1.20336339786908
"20155933","17-46-35",3.24624666661448,4.01483758828926
"20155934","9-4-3",-1.44980803140108,-1.20336339786847
"20155935","0-0-2",-1.44980803140141,-1.2033633978687
"20155936","0-0-2",-1.44980803140118,-1.20336339786862
"20155937","0-0-2",-1.44980803140137,-1.20336339786864
"20155938","2-0-6",-1.44980803140198,-1.20336339786884
"20155939","0-1-1",-0.863955476294144,1.89228392576495
"20155940","2-0-2",-1.44980803140151,-1.20336339786857
"20155942","2-4-0",-0.486944587707798,-1.21771059207745
"20155943","1-2-2",-1.449808031403,-1.20336339786975
"20155944","0-1-1",-0.400589310810068,1.94264277675585
"20155946","2-3-2",-1.44980803140124,-1.20336339786853
"20155948","1-2-2",-1.44980803140127,-1.2033633978686
"20155949","23-0-0",-1.44980803140149,-1.20336339786877
"20155950","2-3-2",-1.4498080314021,-1.20336339786891
"20155951","4-7-7",7.73961394175896,4.74899531626951
"20155952","0-1-1",0.39176363757273,2.03698579471902
"20155953","1-2-2",-1.44980803140116,-1.20336339786854
"20155954","2-3-2",-1.44980803140175,-1.20336339786891
"20155955","3-5-5",-1.44980803140174,-1.20336339786896
"20155956","0-0-2",-1.44980803140177,-1.2033633978688
"20155957","1-2-2",-1.44980803140093,-1.20336339786843
"20155958","1-0-0",-1.44980803140164,-1.20336339786875
"20155959","11-0-0",-1.44980803140288,-1.20336339786949
"20155960","0-10-2",-1.44980803140142,-1.20336339786876
"20155961","2-3-2",-1.44980803140208,-1.20336339786889
"20155962","3-5-5",-1.44980803140249,-1.20336339786915
"20155963","3-2-5",-1.44980803140306,-1.20336339786965
"20155964","24-27-28",-0.400589310799014,1.94264277675444
"20155965","1-0-0",-1.44980803140174,-1.20336339786887
"20155966","2-3-2",-1.44980803140291,-1.20336339786944
"20155967","1-2-2",-0.486944587708507,-1.21771059208025
"20155968","13-11-16",9.59605621583483,6.57739985054087
"20155969","24-27-28",-0.40058931079582,1.9426427767535
"20155970","0-0-2",-1.4498080314043,-1.2033633978706
"20155971","1-2-2",-1.4498080314018,-1.20336339786872
"20155972","2-0-0",-1.44980803140345,-1.20336339786998
"20155973","0-1-1",0.391763637567842,2.03698579472119
"20155974","2-3-2",-1.44980803140247,-1.2033633978694
"20155975","2-0-6",-1.44980803140273,-1.20336339786952
"20155976","2-3-2",-1.44980803140135,-1.20336339786856
"20155977","1-2-2",-1.44980803140138,-1.20336339786865
"20155978","2-0-0",-1.44980803140097,-1.20336339786847
"20155979","0-0-1",-1.43207760973077,0.170069394914738
"20155980","11-0-0",-1.44980803140155,-1.20336339786875
"20155981","2-3-2",-1.44980803140223,-1.20336339786896
"20155982","1-2-2",-1.44980803140136,-1.20336339786869
"20155983","12-0-0",-1.44980803140275,-1.20336339786953
"20155984","3-5-5",-1.44980803140412,-1.20336339787056
"20155985","2-0-6",-1.44980803140332,-1.20336339786963
"20155986","2-4-6",-1.44980803140182,-1.20336339786891
"20155987","2-6-0",-1.44980803140108,-1.20336339786847
"20155988","2-0-2",-1.44980803140377,-1.20336339787026
"20155989","2-0-2",-1.44980803140155,-1.20336339786876
"20155990","0-1-1",-0.400589310796243,1.94264277675338
"20155991","13-11-16",9.59605621583331,6.57739985053747
"20155992","77-4-0",-1.44980803140134,-1.20336339786865
"20155993","0-0-2",-1.44980803140226,-1.20336339786921
"20155994","3-5-5",-1.44980803140179,-1.20336339786887
"20155995","2-0-2",-1.44980803140334,-1.20336339786968
"20155996","1-2-2",-1.44980803140466,-1.20336339787073
"20155997","0-0-2",-1.4498080314012,-1.20336339786863
"20155998","2-0-2",-1.44980803140127,-1.20336339786854
"20155999","1-2-2",-1.4498080314024,-1.20336339786919
"20156000","2-3-2",-1.44980803140161,-1.20336339786865
"20156001","1-2-2",-1.44980803140179,-1.20336339786907
"20156002","2-0-2",-1.44980803140123,-1.20336339786863
"20156004","3-2-5",-1.44980803140119,-1.20336339786859
"20156005","1-0-0",-1.44980803140116,-1.20336339786853
"20156006","13-11-16",8.98047661417829,4.17621365360368
"20156007","1-4-21",-1.4498080314023,-1.20336339786904
"20156008","3-5-3",-1.4498080314024,-1.20336339786905
"20156067","2-6-10",-1.44980803140338,-1.20336339787006
"20156068","2-6-0",-1.44980803140096,-1.20336339786846
"20156069","0-0-3",-1.4498080314011,-1.20336339786842
"20156070","11-0-0",-1.44980803140219,-1.20336339786894
"20156071","1-2-27",-1.44980803140122,-1.20336339786855
"20156072","1-4-2",-1.44980803140323,-1.20336339786955
"20156073","6-101-8",3.5631805459811,2.74627548303134
"20156074","24-27-11",0.100681228882297,1.0781692926971
"20156075","2-0-111",0.559938610938666,-2.15034807809484
"20156076","9-0-3",-1.44980803140151,-1.20336339786881
"20156077","23-0-0",-1.44980803140331,-1.20336339786965
"20156078","4-7-7",7.20626634387221,4.44530512393567
"20156079","1-4-2",-1.44980803140295,-1.20336339786967
"20156080","0-0-17",-1.44980803140239,-1.2033633978692
"20156081","1-2-2",-1.44980803140108,-1.20336339786854
"20156082","2-0-2",-1.449808031401,-1.20336339786849
"20156083","0-0-2",-1.44980803140103,-1.2033633978685
"20156084","2-4-6",-1.44980803140159,-1.20336339786886
"20156085","76-0-2",-1.44980803140106,-1.20336339786853
"20156086","19-1-24",0.3917636375748,2.03698579471808
"20156087","0-0-0",-1.44980803140163,-1.20336339786882
"20156088","24-27-11",0.347766448385878,2.6506793404037
"20156089","19-1-24",1.27945392805275,3.4545932570782
"20156090","2-0-6",5.95957441026898,5.08939883947255
"20156091","75-0-77",-1.47686579157243,-0.216871548115709
"20156092","1-2-59",-1.44980803140298,-1.20336339786939
"20156093","24-27-13",1.43702195489125,2.46813718364587
"20156094","0-0-2",-1.44980803140436,-1.2033633978705
"20156095","1-2-2",-1.4498080314019,-1.2033633978689
"20156097","2-0-0",-1.44980803140081,-1.20336339786837
"20156142","19-31-8",6.63723337609927,3.46487380800186
"20156143","0-0-0",-1.44980803140329,-1.20336339786969
"20156144","1-0-0",-1.44980803140201,-1.20336339786898
"20156145","2-0-0",-1.4498080314013,-1.2033633978686
"20156146","24-27-143",4.24897512104056,1.75319668129921
"20156147","2-0-2",-1.44980803140107,-1.20336339786846
"20156148","9-0-3",-1.44980803140086,-1.20336339786836
"20156149","2-3-2",-1.44980803140096,-1.20336339786846
"20156150","9-0-3",-1.44980803140171,-1.20336339786883
"20156151","8-0-11",-0.673426895279915,-0.0671132186989401
"20156152","9-0-3",-1.44980803140122,-1.20336339786863
"20156153","1-2-2",-1.44980803140169,-1.20336339786885
"20156286","0-0-2",-1.44980803140121,-1.20336339786861
"20156287","1-2-2",-1.44980803140271,-1.20336339786952
"20156288","1-2-2",-1.44980803140177,-1.203363397869
"20156289","90-35-169",0.567231440299943,3.05426044512263
"20156290","67-27-35",-1.44980803140113,-1.20336339786858
"20156291","2-0-168",0.947707035302424,-1.64077926037829
"20156292","1-4-2",-1.44980803140105,-1.20336339786839
"20156294","0-6-2",-1.44980803140117,-1.20336339786859
"20156295","17-15-18",2.04159512418646,2.03736385740713
"20156296","2-0-6",-1.44980803140084,-1.20336339786835
"20156297","0-0-17",-1.44980803140251,-1.20336339786944
"20156298","4-7-7",8.18822571200903,5.66647109098558
"20156299","12-0-0",-1.44980803140235,-1.20336339786923
"20156301","4-7-7",6.63709965563602,4.67621371010246
"20156302","0-1-48",1.5685885134955,2.06153814717386
"20156303","0-0-3",-1.44980803140094,-1.20336339786844
"20156304","0-1-1",-0.400589310795647,1.94264277675316
"20156305","0-0-2",-1.44980803140234,-1.2033633978693
"20156306","13-11-26",11.1293575134957,5.81443704889862
"20156307","13-11-26",0.728153790139145,-1.43107742618197
"20156308","0-4-2",-1.44980803140394,-1.20336339787023
"20156311","1-4-2",-1.44980803140173,-1.20336339786884
"20156312","3-5-5",-1.44980803140273,-1.20336339786944
"20156313","2-4-0",-1.44980803140196,-1.20336339786903
"20156314","1-2-2",-1.44980803140117,-1.20336339786855
"20156315","17-7-8",7.20626634387413,4.44530512393408
"20156316","0-0-2",-1.44980803140354,-1.20336339786989
"20156317","12-0-3",-1.44980803140138,-1.2033633978687
"20156318","2-6-0",-1.44980803140199,-1.20336339786903
"20156539","0-100-2",-1.44980803140185,-1.20336339786886
"20156540","4-7-7",6.63709965563281,4.67621371010578
"20156541","1-0-2",-1.44980803140357,-1.20336339786989
"20156542","0-0-3",-1.44980803140114,-1.20336339786853
"20156543","1-2-2",-1.44980803140152,-1.20336339786874
"20156544","1-44-2",-1.44980803140328,-1.2033633978697
"20156545","2-4-0",-1.44980803140171,-1.20336339786876
"20156546","1-2-2",-1.44980803140368,-1.20336339786991
"20156547","2-3-2",-1.449808031401,-1.20336339786845
"20156548","0-29-11",0.100681228887165,1.07816929269614
"20156549","0-10-14",-1.40046127818075,1.02175845304055
"20156550","2-0-2",-1.44980803140114,-1.20336339786853
"20156551","0-0-3",-1.44980803140455,-1.20336339787045
"20156552","23-2-0",-1.44980803140247,-1.2033633978692
"20156553","0-0-3",-1.44980803140176,-1.20336339786886
"20156554","2-0-0",-1.44980803140094,-1.20336339786843
"20156555","23-0-0",-1.44980803140102,-1.20336339786842
"20156557","0-0-3",-1.44980803140145,-1.20336339786868
"20156558","2-0-0",-0.486944587707869,-1.21771059207727
"20156559","0-0-3",-1.44980803140097,-1.20336339786845
"20156560","2-0-2",-1.44980803140233,-1.20336339786911
"20156561","1-102-23",-0.486944587708374,-1.21771059207866
"20156562","0-0-170",-1.44980803140194,-1.20336339786907
"20156563","1-44-2",-0.486944587708856,-1.21771059208098
"20156564","0-1-1",-0.400589310795475,1.9426427767534
"20156565","19-31-8",4.03822866107044,3.20585001590439
"20156566","1-0-0",-1.4498080314042,-1.20336339787043
"20156567","2-0-2",-1.44980803140153,-1.20336339786881
"20156569","2-0-0",-1.44980803140146,-1.20336339786874
"20156570","0-0-3",-0.486944587708878,-1.21771059208146
"20156571","1-2-2",-1.44980803140363,-1.20336339787017
"20156572","0-10-2",-1.44980803140157,-1.2033633978688
"20156573","2-3-2",-1.44980803140137,-1.20336339786871
"20156574","0-0-2",-1.44980803140144,-1.20336339786879
"20156575","0-1-1",-0.863955476292091,1.89228392576455
"20156576","6-7-8",5.31045861241271,2.41003767203709
"20156577","0-0-3",-0.486944587707626,-1.21771059207644
"20156578","2-0-2",-1.44980803140094,-1.20336339786842
"20156579","2-3-2",-1.44980803140257,-1.20336339786945
"20156580","62-0-2",-1.44980803140352,-1.20336339787011
"20156581","4-7-7",6.63709965563504,4.67621371010409
"20156582","19-31-8",4.94657545565122,3.8980281842413
"20156583","2-2-69",-0.673426895280142,-0.0671132186987166
"20156584","2-0-2",-1.44980803140149,-1.2033633978687
"20156585","0-1-1",-0.400589310797574,1.9426427767542
"20156586","0-0-3",-1.4498080314015,-1.20336339786855
"20156587","2-0-6",-1.44980803140139,-1.20336339786877
"20156588","1-2-2",-1.44980803140338,-1.20336339786998
